"","Name","cluster","loc","height","width"
"182","Alanine",1.46943,1.46491,3.11897,1.3856
"183","Alanine",1.46943,1.47396,3.13131,1.3856
"184","Alanine",3.77789,3.7643,0.28912,1.1432
"185","Alanine",3.77789,3.77336,0.88965,1.1432
"186","Alanine",3.77789,3.78242,0.88083,1.1432
"187","Alanine",3.77789,3.79147,0.2788,1.1432
"188","Creatine",3.02566,3.02566,1.54297,1.1678
"189","Creatine",3.92048,3.92048,0.97389,1.3392
"190","Choline",3.18943,3.18882,6.74555,1.2426
"191","Choline",3.18943,3.18945,6.72967,1.245
"192","Choline",3.18943,3.19004,6.70658,1.2456
"193","Choline",3.50631,3.49767,0.03496,0.6736
"194","Choline",3.50631,3.49848,0.04812,0.6736
"195","Choline",3.50631,3.49951,0.44192,0.6736
"196","Choline",3.50631,3.50005,0.38679,0.6738
"197","Choline",3.50631,3.50028,0.44128,0.6736
"198","Choline",3.50631,3.50087,0.28188,0.6738
"199","Choline",3.50631,3.5017,0.12017,0.6738
"200","Choline",3.50631,3.50285,0.08975,0.6738
"201","Choline",3.50631,3.50387,0.52746,0.6736
"202","Choline",3.50631,3.50473,0.33809,0.6736
"203","Choline",3.50631,3.50561,0.48282,0.6736
"204","Choline",3.50631,3.5063,0.46891,0.6738
"205","Choline",3.50631,3.50648,0.32195,0.6736
"206","Choline",3.50631,3.50706,0.40481,0.6738
"207","Choline",3.50631,3.50794,0.33144,0.6738
"208","Choline",3.50631,3.50881,0.55249,0.6738
"209","Choline",3.50631,3.50992,0.16873,0.6736
"210","Choline",3.50631,3.51088,0.04559,0.6736
"211","Choline",3.50631,3.51186,0.36975,0.6736
"212","Choline",3.50631,3.5125,0.41313,0.6738
"213","Choline",3.50631,3.51267,0.43,0.6736
"214","Choline",3.50631,3.51326,0.44868,0.6738
"215","Choline",3.50631,3.51414,0.10843,0.6738
"216","Choline",3.50631,3.51496,0.02705,0.6738
"217","Choline",4.0569,4.04549,0.02461,0.6698
"218","Choline",4.0569,4.0463,0.00322,0.6698
"219","Choline",4.0569,4.04655,0.02267,0.6698
"220","Choline",4.0569,4.04723,0.24716,0.6698
"221","Choline",4.0569,4.04736,0.16083,0.6698
"222","Choline",4.0569,4.048,0.07535,0.6698
"223","Choline",4.0569,4.04834,0.04623,0.6698
"224","Choline",4.0569,4.04886,0.03094,0.6698
"225","Choline",4.0569,4.04916,0.00694,0.6698
"226","Choline",4.0569,4.04968,0.01665,0.6698
"227","Choline",4.0569,4.04993,0.01177,0.6698
"228","Choline",4.0569,4.05056,0.25047,0.6698
"229","Choline",4.0569,4.05074,0.23971,0.6698
"230","Choline",4.0569,4.05137,0.19039,0.6698
"231","Choline",4.0569,4.05169,0.03445,0.6698
"232","Choline",4.0569,4.05172,0.10517,0.6698
"233","Choline",4.0569,4.05224,0.01921,0.6698
"234","Choline",4.0569,4.0525,0.03209,0.6698
"235","Choline",4.0569,4.05253,0.01749,0.6698
"236","Choline",4.0569,4.05275,0.00883,0.6698
"237","Choline",4.0569,4.05305,0.01372,0.6698
"238","Choline",4.0569,4.0533,0.0186,0.6698
"239","Choline",4.0569,4.05338,0.10715,0.6698
"240","Choline",4.0569,4.05356,0.24073,0.6698
"241","Choline",4.0569,4.05393,0.25158,0.6698
"242","Choline",4.0569,4.05411,0.24945,0.6698
"243","Choline",4.0569,4.0542,0.12485,0.6698
"244","Choline",4.0569,4.05434,0.05262,0.6698
"245","Choline",4.0569,4.05438,0.06156,0.6698
"246","Choline",4.0569,4.05501,0.14086,0.6698
"247","Choline",4.0569,4.05509,0.06663,0.6698
"248","Choline",4.0569,4.05536,0.14441,0.6698
"249","Choline",4.0569,4.05591,0.01948,0.6698
"250","Choline",4.0569,4.05598,0.05268,0.6698
"251","Choline",4.0569,4.05612,0.13391,0.6698
"252","Choline",4.0569,4.05686,0.26642,0.6698
"253","Choline",4.0569,4.05694,0.14365,0.6698
"254","Choline",4.0569,4.05757,0.18646,0.6698
"255","Choline",4.0569,4.05789,0.07246,0.6698
"256","Choline",4.0569,4.05792,0.12013,0.6698
"257","Choline",4.0569,4.05844,0.02069,0.6698
"258","Choline",4.0569,4.0587,0.03001,0.6698
"259","Choline",4.0569,4.05873,0.1515,0.6698
"260","Choline",4.0569,4.05895,0.02193,0.6698
"261","Choline",4.0569,4.05925,0.03545,0.6698
"262","Choline",4.0569,4.0595,0.13672,0.6698
"263","Choline",4.0569,4.05958,0.10109,0.6698
"264","Choline",4.0569,4.05976,0.22324,0.6698
"265","Choline",4.0569,4.06013,0.25109,0.6698
"266","Choline",4.0569,4.06031,0.15574,0.6698
"267","Choline",4.0569,4.06045,0.14165,0.6698
"268","Choline",4.0569,4.06074,0.07366,0.6698
"269","Choline",4.0569,4.06095,0.05112,0.6698
"270","Choline",4.0569,4.06126,0.04946,0.6698
"271","Choline",4.0569,4.06129,0.0471,0.6698
"272","Choline",4.0569,4.06156,0.00984,0.6698
"273","Choline",4.0569,4.06208,0.03381,0.6698
"274","Choline",4.0569,4.06211,0.02598,0.6698
"275","Choline",4.0569,4.06232,0.09225,0.6698
"276","Choline",4.0569,4.06296,0.26969,0.6698
"277","Choline",4.0569,4.06314,0.21005,0.6698
"278","Choline",4.0569,4.06377,0.16093,0.6698
"279","Choline",4.0569,4.06412,0.03491,0.6698
"280","Choline",4.0569,4.06464,0.02503,0.6698
"281","Choline",4.0569,4.06493,0.01709,0.6698
"282","Choline",4.0569,4.06545,0.01052,0.6698
"283","Choline",4.0569,4.0657,0.02949,0.6698
"284","Choline",4.0569,4.06633,0.07766,0.6698
"285","Choline",4.0569,4.06662,0.28088,0.6698
"286","Choline",4.0569,4.06683,0.06216,0.6698
"287","Choline",4.0569,4.06728,0.06802,0.6698
"288","Choline",4.0569,4.06831,0.03306,0.6698
"496","2-Aminobutyrate",0.96765,0.95821,1.41173,0.9914
"497","2-Aminobutyrate",0.96765,0.96748,1.54755,0.9914
"498","2-Aminobutyrate",0.96765,0.96782,1.57757,0.9914
"499","2-Aminobutyrate",0.96765,0.97709,1.47408,0.9914
"500","2-Aminobutyrate",1.88724,1.84539,0.0221,1.2892
"501","2-Aminobutyrate",1.88724,1.8536,0.02087,1.2892
"502","2-Aminobutyrate",1.88724,1.85482,0.0626,1.2892
"503","2-Aminobutyrate",1.88724,1.86281,0.05905,1.2892
"504","2-Aminobutyrate",1.88724,1.86378,0.08213,1.2892
"505","2-Aminobutyrate",1.88724,1.86414,0.06012,1.2892
"506","2-Aminobutyrate",1.88724,1.87188,0.08067,1.2892
"507","2-Aminobutyrate",1.88724,1.87207,0.06152,1.2892
"508","2-Aminobutyrate",1.88724,1.87315,0.25213,1.2892
"509","2-Aminobutyrate",1.88724,1.87367,0.02291,1.2892
"510","2-Aminobutyrate",1.88724,1.87542,0.07886,1.2882
"511","2-Aminobutyrate",1.88724,1.88131,0.23652,1.2882
"512","2-Aminobutyrate",1.88724,1.88145,0.01968,1.2882
"513","2-Aminobutyrate",1.88724,1.88208,0.08679,1.2882
"514","2-Aminobutyrate",1.88724,1.88258,0.25212,1.2892
"515","2-Aminobutyrate",1.88724,1.88498,0.24831,1.2882
"516","2-Aminobutyrate",1.88724,1.89063,0.23555,1.2892
"517","2-Aminobutyrate",1.88724,1.89169,0.2628,1.2882
"518","2-Aminobutyrate",1.88724,1.89185,0.08482,1.2892
"519","2-Aminobutyrate",1.88724,1.8936,0.02049,1.2882
"520","2-Aminobutyrate",1.88724,1.89448,0.24911,1.2882
"521","2-Aminobutyrate",1.88724,1.90011,0.08067,1.2892
"522","2-Aminobutyrate",1.88724,1.90063,0.02049,1.2882
"523","2-Aminobutyrate",1.88724,1.90119,0.25579,1.2882
"524","2-Aminobutyrate",1.88724,1.90321,0.05823,1.2882
"525","2-Aminobutyrate",1.88724,1.90388,0.08331,1.2882
"526","2-Aminobutyrate",1.88724,1.90997,0.06146,1.2882
"527","2-Aminobutyrate",1.88724,1.91069,0.0825,1.2882
"528","2-Aminobutyrate",1.88724,1.91282,0.06146,1.2882
"529","2-Aminobutyrate",1.88724,1.91953,0.05904,1.2882
"530","2-Aminobutyrate",1.88724,1.92232,0.01807,1.2882
"531","2-Aminobutyrate",1.88724,1.92909,0.01887,1.2882
"532","2-Aminobutyrate",3.70678,3.6994,0.48806,0.9974
"533","2-Aminobutyrate",3.70678,3.70614,0.53071,0.9974
"534","2-Aminobutyrate",3.70678,3.70745,0.48461,0.9974
"535","2-Aminobutyrate",3.70678,3.71416,0.4769,0.9974
"651","2-Hydroxybutyrate",0.88752,0.87818,0.33687,1.1309
"652","2-Hydroxybutyrate",0.88752,0.88747,0.33009,1.1309
"653","2-Hydroxybutyrate",0.88752,0.88756,0.37598,1.1309
"654","2-Hydroxybutyrate",0.88752,0.89686,0.35031,1.1309
"655","2-Hydroxybutyrate",1.64207,1.61516,0.01008,1.3675
"656","2-Hydroxybutyrate",1.64207,1.62346,0.01169,1.3675
"657","2-Hydroxybutyrate",1.64207,1.62446,0.02977,1.3675
"658","2-Hydroxybutyrate",1.64207,1.63276,0.03398,1.3675
"659","2-Hydroxybutyrate",1.64207,1.63278,0.01471,1.3675
"660","2-Hydroxybutyrate",1.64207,1.63376,0.02828,1.3675
"661","2-Hydroxybutyrate",1.64207,1.64108,0.01676,1.3675
"662","2-Hydroxybutyrate",1.64207,1.64206,0.02782,1.3675
"663","2-Hydroxybutyrate",1.64207,1.64208,0.05008,1.3675
"664","2-Hydroxybutyrate",1.64207,1.64306,0.00811,1.3675
"665","2-Hydroxybutyrate",1.64207,1.65038,0.0476,1.3675
"666","2-Hydroxybutyrate",1.64207,1.65136,0.00998,1.3675
"667","2-Hydroxybutyrate",1.64207,1.65137,0.04446,1.3675
"668","2-Hydroxybutyrate",1.64207,1.65967,0.04619,1.3675
"669","2-Hydroxybutyrate",1.64207,1.66067,0.01347,1.3675
"670","2-Hydroxybutyrate",1.64207,1.66897,0.01443,1.3675
"671","2-Hydroxybutyrate",1.72922,1.70356,0.01582,1.3705
"672","2-Hydroxybutyrate",1.72922,1.70912,0.01599,1.3705
"673","2-Hydroxybutyrate",1.72922,1.71294,0.04712,1.3705
"674","2-Hydroxybutyrate",1.72922,1.7185,0.04753,1.3705
"675","2-Hydroxybutyrate",1.72922,1.72117,0.01033,1.3705
"676","2-Hydroxybutyrate",1.72922,1.72232,0.04582,1.3705
"677","2-Hydroxybutyrate",1.72922,1.72673,0.0098,1.3705
"678","2-Hydroxybutyrate",1.72922,1.72788,0.04696,1.3705
"679","2-Hydroxybutyrate",1.72922,1.73056,0.03078,1.3705
"680","2-Hydroxybutyrate",1.72922,1.73171,0.01496,1.3705
"681","2-Hydroxybutyrate",1.72922,1.73611,0.03081,1.3705
"682","2-Hydroxybutyrate",1.72922,1.73726,0.01546,1.3705
"683","2-Hydroxybutyrate",1.72922,1.73994,0.03147,1.3705
"684","2-Hydroxybutyrate",1.72922,1.7455,0.03023,1.3705
"685","2-Hydroxybutyrate",1.72922,1.74932,0.00989,1.3705
"686","2-Hydroxybutyrate",1.72922,1.75488,0.01098,1.3705
"687","2-Hydroxybutyrate",3.99356,3.98663,0.07226,1.7613
"688","2-Hydroxybutyrate",3.99356,3.99219,0.07439,1.7613
"689","2-Hydroxybutyrate",3.99356,3.99493,0.07151,1.7613
"690","2-Hydroxybutyrate",3.99356,4.00048,0.06987,1.7613
"1162","2-Oxoglutarate",2.42906,2.42045,1.1679,1.1916
"1163","2-Oxoglutarate",2.42906,2.42906,2.43839,1.1916
"1164","2-Oxoglutarate",2.42906,2.43766,1.22213,1.1916
"1165","2-Oxoglutarate",2.99593,2.98732,1.25884,1.1577
"1166","2-Oxoglutarate",2.99593,2.99593,2.486,1.1577
"1167","2-Oxoglutarate",2.99593,3.00453,1.17138,1.1577
"1420","3-Hydroxybutyrate",1.18797,1.18405,3.45853,1.2346
"1421","3-Hydroxybutyrate",1.18797,1.19188,3.47174,1.2346
"1422","3-Hydroxybutyrate",2.29736,2.28448,0.5375,1.1
"1423","3-Hydroxybutyrate",2.29736,2.29228,0.54238,1.1
"1424","3-Hydroxybutyrate",2.29736,2.30245,0.78076,1.1
"1425","3-Hydroxybutyrate",2.29736,2.31025,0.7851,1.1
"1426","3-Hydroxybutyrate",2.39273,2.37914,0.7077,1.2285
"1427","3-Hydroxybutyrate",2.39273,2.38835,0.7109,1.2285
"1428","3-Hydroxybutyrate",2.39273,2.39711,0.48576,1.2285
"1429","3-Hydroxybutyrate",2.39273,2.40631,0.49272,1.2285
"1430","3-Hydroxybutyrate",4.14273,4.12249,0.06022,1.329
"1431","3-Hydroxybutyrate",4.14273,4.13029,0.06427,1.329
"1432","3-Hydroxybutyrate",4.14273,4.13032,0.18489,1.329
"1433","3-Hydroxybutyrate",4.14273,4.13169,0.06141,1.329
"1434","3-Hydroxybutyrate",4.14273,4.13812,0.19856,1.329
"1435","3-Hydroxybutyrate",4.14273,4.13814,0.17803,1.329
"1436","3-Hydroxybutyrate",4.14273,4.1395,0.08628,1.329
"1437","3-Hydroxybutyrate",4.14273,4.13952,0.16072,1.329
"1438","3-Hydroxybutyrate",4.14273,4.14595,0.15976,1.329
"1439","3-Hydroxybutyrate",4.14273,4.14597,0.08575,1.329
"1440","3-Hydroxybutyrate",4.14273,4.14732,0.20805,1.329
"1441","3-Hydroxybutyrate",4.14273,4.14735,0.16748,1.329
"1442","3-Hydroxybutyrate",4.14273,4.15377,0.05971,1.329
"1443","3-Hydroxybutyrate",4.14273,4.15515,0.17969,1.329
"1444","3-Hydroxybutyrate",4.14273,4.15518,0.06587,1.329
"1445","3-Hydroxybutyrate",4.14273,4.16298,0.0588,1.329
"2712","Acetate",1.90883,1.90883,0.78383,0.8591
"2713","Acetoacetate",2.26932,2.26858,0.96673,0.8498
"2714","Acetoacetate",2.26932,2.26932,1.61687,0.8498
"2715","Acetoacetate",2.26932,2.27007,0.69578,0.8498
"2716","Acetoacetate",3.43702,3.4359,0.29978,0.8961
"2717","Acetoacetate",3.43702,3.43665,0.75288,0.8961
"2718","Acetoacetate",3.43702,3.43739,0.748,0.8961
"2719","Acetoacetate",3.43702,3.43813,0.23491,0.8961
"2720","Acetone",2.22158,2.22158,1.28997,0.8747
"2882","Alanine",1.46943,1.46491,3.11897,1.3856
"2883","Alanine",1.46943,1.47396,3.13131,1.3856
"2884","Alanine",3.77789,3.7643,0.28912,1.1432
"2885","Alanine",3.77789,3.77336,0.88965,1.1432
"2886","Alanine",3.77789,3.78242,0.88083,1.1432
"2887","Alanine",3.77789,3.79147,0.2788,1.1432
"3368","Asparagine",2.8506,2.83469,0.04642,1.5449
"3369","Asparagine",2.8506,2.83574,0.32059,1.5369
"3370","Asparagine",2.8506,2.84427,0.04026,1.5449
"3371","Asparagine",2.8506,2.84539,0.3238,1.5369
"3372","Asparagine",2.8506,2.8558,0.07127,1.5449
"3373","Asparagine",2.8506,2.85686,0.4985,1.5369
"3374","Asparagine",2.8506,2.86538,0.07068,1.5449
"3375","Asparagine",2.8506,2.8665,0.51293,1.5369
"3376","Asparagine",2.94345,2.92975,0.07701,1.6196
"3377","Asparagine",2.94345,2.93076,0.49309,1.619
"3378","Asparagine",2.94345,2.93502,0.0682,1.6196
"3379","Asparagine",2.94345,2.93603,0.50799,1.619
"3380","Asparagine",2.94345,2.95085,0.03949,1.6196
"3381","Asparagine",2.94345,2.95187,0.32489,1.619
"3382","Asparagine",2.94345,2.95612,0.03609,1.6196
"3383","Asparagine",2.94345,2.95715,0.31918,1.619
"3384","Asparagine",3.99887,3.99123,0.07868,1.1822
"3385","Asparagine",3.99887,3.99159,0.49896,1.1829
"3386","Asparagine",3.99887,3.9965,0.0774,1.1822
"3387","Asparagine",3.99887,3.99687,0.52748,1.1829
"3388","Asparagine",3.99887,4.00081,0.0708,1.1822
"3389","Asparagine",3.99887,4.00123,0.51958,1.1829
"3390","Asparagine",3.99887,4.00609,0.06239,1.1822
"3391","Asparagine",3.99887,4.00651,0.50072,1.1829
"3392","Asparagine",6.90827,6.90827,0.00266,33.9383
"3393","Asparagine",7.62446,7.62446,0,35.7902
"4866","Citrate",2.52794,2.51802,1.12398,2.2555
"4867","Citrate",2.52794,2.53786,1.42261,2.2555
"4868","Citrate",2.67786,2.66794,1.12908,2.9121
"4869","Citrate",2.67786,2.68778,0.85882,2.9121
"4872","Creatinine",3.03325,3.03268,1.95788,1.0984
"4873","Creatinine",3.03325,3.03325,4.09121,1.0984
"4874","Creatinine",3.03325,3.03383,1.71188,1.0984
"4875","Creatinine",4.04619,4.04533,0.79001,0.9829
"4876","Creatinine",4.04619,4.0459,2.03448,0.9829
"4877","Creatinine",4.04619,4.04648,2.03201,0.9829
"4878","Creatinine",4.04619,4.04705,0.78306,0.9829
"4908","Dimethyl sulfone",3.14131,3.14131,20.02649,0.9111
"5150","Ethanol",1.1726,1.16374,1.15116,0.8966
"5151","Ethanol",1.1726,1.1726,2.27578,0.9321
"5152","Ethanol",1.1726,1.18146,1.14699,0.9329
"5153","Ethanol",3.64842,3.63512,0.37653,1.0165
"5154","Ethanol",3.64842,3.64398,1.13732,1.0027
"5155","Ethanol",3.64842,3.65284,1.12646,1.0165
"5156","Ethanol",3.64842,3.66171,0.36884,1.0579
"5194","Glycine",3.55388,3.55388,5.57488,0.9785
"5637","Glycerol",1.4794,3.5417,1.05892,1.1949
"5638","Glycerol",1.4794,3.54986,1.14308,1.1949
"5639","Glycerol",1.4794,3.55638,1.43457,1.1949
"5640","Glycerol",1.4794,3.56454,1.54664,1.1949
"5641","Glycerol",3.64518,3.63512,1.41553,1.2156
"5642","Glycerol",3.64518,3.64056,1.56841,1.2156
"5643","Glycerol",3.64518,3.6498,1.03513,1.2156
"5644","Glycerol",3.64518,3.65524,1.14546,1.2156
"5645","Glycerol",3.7768,3.76322,0.1544,1.3055
"5646","Glycerol",3.7768,3.76865,0.29027,1.3055
"5647","Glycerol",3.7768,3.77137,0.28016,1.3055
"5648","Glycerol",3.7768,3.77409,0.14349,1.3055
"5649","Glycerol",3.7768,3.7768,0.53599,1.3055
"5650","Glycerol",3.7768,3.77952,0.13742,1.3055
"5651","Glycerol",3.7768,3.78224,0.24702,1.3055
"5652","Glycerol",3.7768,3.78496,0.24173,1.3055
"5653","Glycerol",3.7768,3.79039,0.11274,1.3055
"5704","Galactose",3.48245,3.4713,0.3502,1.2388
"5705","Galactose",3.48245,3.48119,0.34119,1.2388
"5706","Galactose",3.48245,3.48372,0.42331,1.2388
"5707","Galactose",3.48245,3.4936,0.41834,1.2388
"5708","Galactose",3.64108,3.63271,0.41941,1.1982
"5709","Galactose",3.64108,3.63703,0.44676,1.1982
"5710","Galactose",3.64108,3.64513,0.36459,1.1982
"5711","Galactose",3.64108,3.64944,0.3718,1.1982
"5712","Galactose",3.69542,3.68713,0.1258,1.285
"5713","Galactose",3.69542,3.68844,0.16409,1.285
"5714","Galactose",3.69542,3.69266,0.13114,1.285
"5715","Galactose",3.69542,3.69397,0.21056,1.285
"5716","Galactose",3.69542,3.69687,0.15791,1.285
"5717","Galactose",3.69542,3.69818,0.22002,1.285
"5718","Galactose",3.69542,3.70241,0.19682,1.285
"5719","Galactose",3.69542,3.70371,0.17935,1.285
"5720","Galactose",3.71704,3.70448,0.13403,1.3891
"5721","Galactose",3.71704,3.71391,0.01714,1.3891
"5722","Galactose",3.71704,3.72016,0.26109,1.3891
"5723","Galactose",3.71704,3.72959,0.07762,1.3891
"5724","Galactose",3.73729,3.72642,0.24572,1.2828
"5725","Galactose",3.73729,3.73249,0.28857,1.2828
"5726","Galactose",3.73729,3.7421,0.06828,1.2828
"5727","Galactose",3.73729,3.74817,0.12672,1.2828
"5728","Galactose",3.73906,3.72898,0.40028,1.2535
"5729","Galactose",3.73906,3.73451,0.1497,1.2535
"5730","Galactose",3.73906,3.74361,0.59189,1.2535
"5731","Galactose",3.73906,3.74915,0.35526,1.2535
"5732","Galactose",3.76504,3.75285,0.62077,1.3615
"5733","Galactose",3.76504,3.76259,0.45541,1.3615
"5734","Galactose",3.76504,3.76748,0.18421,1.3615
"5735","Galactose",3.76504,3.77722,0.14391,1.3615
"5736","Galactose",3.79776,3.78891,0.13349,1.2897
"5737","Galactose",3.79776,3.79373,0.1379,1.2897
"5738","Galactose",3.79776,3.8018,0.2379,1.2897
"5739","Galactose",3.79776,3.80662,0.24807,1.2897
"5740","Galactose",3.8472,3.83869,0.21627,1.2607
"5741","Galactose",3.8472,3.84282,0.22666,1.2607
"5742","Galactose",3.8472,3.85158,0.12032,1.2607
"5743","Galactose",3.8472,3.85571,0.13862,1.2607
"5744","Galactose",3.92338,3.92057,0.30463,1.3005
"5745","Galactose",3.92338,3.92188,0.42348,1.3005
"5746","Galactose",3.92338,3.92489,0.31112,1.3005
"5747","Galactose",3.92338,3.9262,0.41968,1.3005
"5748","Galactose",3.98143,3.97864,0.19036,1.4316
"5749","Galactose",3.98143,3.98007,0.14539,1.4316
"5750","Galactose",3.98143,3.98278,0.14653,1.4316
"5751","Galactose",3.98143,3.98421,0.17588,1.4316
"5752","Galactose",4.0747,4.06624,0.07595,1.5024
"5753","Galactose",4.0747,4.06766,0.08014,1.5024
"5754","Galactose",4.0747,4.0723,0.06676,1.5024
"5755","Galactose",4.0747,4.07373,0.08855,1.5024
"5756","Galactose",4.0747,4.07567,0.08687,1.5024
"5757","Galactose",4.0747,4.0771,0.05994,1.5024
"5758","Galactose",4.0747,4.08174,0.07502,1.5024
"5759","Galactose",4.0747,4.08316,0.07074,1.5024
"5760","Galactose",4.57784,4.5729,0.62545,1.02
"5761","Galactose",4.57784,4.58278,0.60449,1.02
"5762","Galactose",5.25874,5.25633,0.28402,1.5215
"5763","Galactose",5.25874,5.26115,0.28502,1.5215
"5870","Glutamate",2.04328,2.02013,0.01669,1.6855
"5871","Glutamate",2.04328,2.02846,0.01529,1.6855
"5872","Glutamate",2.04328,2.0292,0.01763,1.6855
"5873","Glutamate",2.04328,2.03051,0.01864,1.6855
"5874","Glutamate",2.04328,2.03753,0.01594,1.6855
"5875","Glutamate",2.04328,2.03865,0.01884,1.6855
"5876","Glutamate",2.04328,2.03884,0.028,1.6855
"5877","Glutamate",2.04328,2.03957,0.01624,1.6855
"5878","Glutamate",2.04328,2.04699,0.02771,1.6855
"5879","Glutamate",2.04328,2.04772,0.02128,1.6855
"5880","Glutamate",2.04328,2.04791,0.01984,1.6855
"5881","Glutamate",2.04328,2.04903,0.03196,1.6855
"5882","Glutamate",2.04328,2.05605,0.02698,1.6855
"5883","Glutamate",2.04328,2.05736,0.02481,1.6855
"5884","Glutamate",2.04328,2.0581,0.03363,1.6855
"5885","Glutamate",2.04328,2.06643,0.02956,1.6855
"5886","Glutamate",2.12016,2.09838,0.02675,1.6006
"5887","Glutamate",2.12016,2.1042,0.02764,1.6006
"5888","Glutamate",2.12016,2.1074,0.0299,1.6006
"5889","Glutamate",2.12016,2.10856,0.02629,1.6006
"5890","Glutamate",2.12016,2.11323,0.03071,1.6006
"5891","Glutamate",2.12016,2.11438,0.02757,1.6006
"5892","Glutamate",2.12016,2.1169,0.01919,1.6006
"5893","Glutamate",2.12016,2.11759,0.02889,1.6006
"5894","Glutamate",2.12016,2.12272,0.01665,1.6006
"5895","Glutamate",2.12016,2.12341,0.031,1.6006
"5896","Glutamate",2.12016,2.12593,0.01997,1.6006
"5897","Glutamate",2.12016,2.12709,0.01745,1.6006
"5898","Glutamate",2.12016,2.13175,0.01895,1.6006
"5899","Glutamate",2.12016,2.13291,0.0174,1.6006
"5900","Glutamate",2.12016,2.13611,0.01991,1.6006
"5901","Glutamate",2.12016,2.14193,0.01972,1.6006
"5902","Glutamate",2.33097,2.3118,0.01473,1.4139
"5903","Glutamate",2.33097,2.32013,0.01645,1.4139
"5904","Glutamate",2.33097,2.32198,0.00932,1.4139
"5905","Glutamate",2.33097,2.33031,0.00944,1.4139
"5906","Glutamate",2.33097,2.33162,0.09971,1.4139
"5907","Glutamate",2.33097,2.33996,0.09225,1.4139
"5908","Glutamate",2.33097,2.34181,0.09931,1.4139
"5909","Glutamate",2.33097,2.35014,0.0846,1.4139
"5910","Glutamate",2.35724,2.33762,0.09595,1.4705
"5911","Glutamate",2.35724,2.34665,0.09543,1.4705
"5912","Glutamate",2.35724,2.348,0.08821,1.4705
"5913","Glutamate",2.35724,2.35703,0.08553,1.4705
"5914","Glutamate",2.35724,2.35745,0.00944,1.4705
"5915","Glutamate",2.35724,2.36648,0.00904,1.4705
"5916","Glutamate",2.35724,2.36783,0.01547,1.4705
"5917","Glutamate",2.35724,2.37685,0.01178,1.4705
"5918","Glutamate",3.75027,3.74283,0.10943,1.3477
"5919","Glutamate",3.75027,3.74865,0.11612,1.3477
"5920","Glutamate",3.75027,3.75189,0.11162,1.3477
"5921","Glutamate",3.75027,3.75772,0.10712,1.3477
"5922","Glutamine",2.11224,2.0892,0.00794,1.7073
"5923","Glutamine",2.11224,2.09731,0.00629,1.7073
"5924","Glutamine",2.11224,2.09774,0.00972,1.7073
"5925","Glutamine",2.11224,2.10038,0.00682,1.7073
"5926","Glutamine",2.11224,2.10584,0.00755,1.7073
"5927","Glutamine",2.11224,2.10745,0.03985,1.7073
"5928","Glutamine",2.11224,2.10849,0.00755,1.7073
"5929","Glutamine",2.11224,2.10892,0.00478,1.7073
"5930","Glutamine",2.11224,2.11555,0.04794,1.7073
"5931","Glutamine",2.11224,2.11598,0.02959,1.7073
"5932","Glutamine",2.11224,2.11703,0.00295,1.7073
"5933","Glutamine",2.11224,2.11863,0.04733,1.7073
"5934","Glutamine",2.11224,2.12409,0.04911,1.7073
"5935","Glutamine",2.11224,2.12674,0.03537,1.7073
"5936","Glutamine",2.11224,2.12717,0.04694,1.7073
"5937","Glutamine",2.11224,2.13527,0.0379,1.7073
"5938","Glutamine",2.13919,2.1167,0.0408,1.4829
"5939","Glutamine",2.13919,2.12404,0.03957,1.4829
"5940","Glutamine",2.13919,2.1254,0.03681,1.4829
"5941","Glutamine",2.13919,2.12739,0.04574,1.4829
"5942","Glutamine",2.13919,2.13273,0.04962,1.4829
